Region ,CharterApplicationId ,Year ,CouncilNumber ,SequenceNumber ,Timestamp  ,DateSubmitted ,PmpOverallPoints ,PmpOverallLevel ,Item8CapitalContributionsCash  ,Item8CapitalContributionsMaterial  ,Item8EndowmentContributions  ,Item8FosContributions  ,LevelOrdealYouthFinal ,LevelOrdealYoungAdultFinal ,LevelOrdealAdultFinal ,LevelBrotherhoodYouthFinal ,LevelBrotherhoodYoungAdultFinal ,LevelBrotherhoodAdultFinal ,LevelVigilYouthFinal ,LevelVigilYoungAdultFinal ,LevelVigilAdultFinal ,InductedOrdealYouthFinal ,InductedOrdealAdultFinal ,InductedBrotherhoodYouthFinal ,InductedBrotherhoodAdultFinal ,InductedVigilYouthFinal ,InductedVigilAdultFinal ,ElectedCurrentYouthFinal ,ElectedCurrentAdultFinal ,ElectedPreviousYouthFinal ,ElectedPreviousAdultFinal ,UnitCountFinal ,Item1ElectionsConducted ,Item1ElectionsNoEligibleScouts ,Item1VisitsConducted ,Item3ActivatedYouth ,Item9ServiceHours ,Section ,CouncilName
G      ,                2829 ,2020 ,          562 ,             1 ,12/16/2020 ,12/15/2020    ,              11 ,None            ,110.00                         ,0.00                               ,0.00                         ,500.00                 ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Nischa Achowalogen
G      ,                3076 ,2021 ,          562 ,             1 ,12/11/2021 ,12/10/2021    ,              24 ,High Performing ,0.00                           ,0.00                               ,0.00                         ,500.00                 ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Nischa Achowalogen
G      ,                3319 ,2022 ,          562 ,             1 ,12/11/2022 ,12/11/2022    ,              15 ,Thriving        ,0.00                           ,0.00                               ,0.00                         ,500.00                 ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Nischa Achowalogen
G      ,                1511 ,2019 ,          562 ,             1 ,11/14/2019 ,11/14/2019    ,              19 ,Thriving        ,0.00                           ,0.00                               ,0.00                         ,500.00                 ,                 48.0 ,                       2.0 ,                 18.0 ,                      28.0 ,                            4.0 ,                      26.0 ,                 2.0 ,                      2.0 ,                37.0 ,                    48.0 ,                     7.0 ,                         18.0 ,                          3.0 ,                    1.0 ,                    2.0 ,                    71.0 ,                    11.0 ,                      0.0 ,                      0.0 ,          62.0 ,                   50.0 ,                          12.0 ,                40.0 ,               21.0 ,           1214.0 ,      3 ,Nischa Achowalogen
G      ,                3592 ,2023 ,          562 ,             1 ,12/13/2023 ,12/12/2023    ,              22 ,High Performing ,0.00                           ,"2,660.02                        " ,0.00                         ,500.00                 ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Nischa Achowalogen
G      ,                3416 ,2022 ,          571 ,             1 ,12/22/2022 ,12/21/2022    ,              14 ,Thriving        ,"15,000.00                   " ,"10,000.00                       " ,0.00                         ,"16,160.00           " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Mikanakawa
G      ,                2593 ,2019 ,          571 ,             1 ,12/20/2019 ,12/19/2019    ,              12 ,None            ,0.00                           ,"14,997.00                       " ,"1,000.00                  " ,"15,975.00           " ,                848.0 ,                      86.0 ,                353.0 ,                     487.0 ,                          195.0 ,                     856.0 ,                 6.0 ,                     31.0 ,               333.0 ,                   511.0 ,                   119.0 ,                        210.0 ,                         78.0 ,                   15.0 ,                   27.0 ,                   716.0 ,                   178.0 ,                    150.0 ,                     37.0 ,         520.0 ,                  175.0 ,                          59.0 ,               175.0 ,              146.0 ,          72512.0 ,      3 ,Mikanakawa
G      ,                2780 ,2020 ,          571 ,             1 ,12/10/2020 ,12/9/2020     ,              17 ,Thriving        ,"15,000.00                   " ,"5,000.00                        " ,"1,000.00                  " ,"16,160.00           " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Mikanakawa
G      ,                3177 ,2021 ,          571 ,             1 ,12/22/2021 ,12/21/2021    ,              14 ,Thriving        ,"15,000.00                   " ,0.00                               ,"1,000.00                  " ,"16,160.00           " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Mikanakawa
G      ,                3613 ,2023 ,          571 ,             1 ,12/16/2023 ,12/15/2023    ,              14 ,Thriving        ,"12,000.00                   " ,0.00                               ,0.00                         ,"16,160.00           " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Mikanakawa
G      ,                3359 ,2022 ,          584 ,             1 ,12/17/2022 ,12/16/2022    ,              24 ,High Performing ,500.00                         ,632.82                             ,"1,000.00                  " ,"1,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Akela Wahinapay
G      ,                2691 ,2019 ,          584 ,             1 ,12/31/2019 ,12/31/2019    ,              12 ,None            ,15.00                          ,367.00                             ,"1,000.00                  " ,"1,000.00            " ,                 50.0 ,                       4.0 ,                 14.0 ,                      25.0 ,                            2.0 ,                      34.0 ,                 1.0 ,                      7.0 ,                39.0 ,                    22.0 ,                     4.0 ,                          9.0 ,                          4.0 ,                    1.0 ,                    1.0 ,                    26.0 ,                     6.0 ,                      0.0 ,                      0.0 ,          33.0 ,                   33.0 ,                           9.0 ,                20.0 ,                1.0 ,           1120.0 ,      3 ,Akela Wahinapay
G      ,                2855 ,2020 ,          584 ,             1 ,12/18/2020 ,12/17/2020    ,               9 ,None            ,0.00                           ,0.00                               ,"1,000.00                  " ,"1,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Akela Wahinapay
G      ,                3127 ,2021 ,          584 ,             1 ,12/17/2021 ,12/16/2021    ,              15 ,Thriving        ,264.00                         ,150.00                             ,"1,000.00                  " ,"1,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Akela Wahinapay
G      ,                3645 ,2023 ,          584 ,             1 ,12/20/2023 ,12/19/2023    ,              17 ,Thriving        ,"2,242.00                    " ,0.00                               ,"1,000.00                  " ,"1,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Akela Wahinapay
G      ,                2666 ,2019 ,          585 ,             1 ,12/30/2019 ,12/30/2019    ,              18 ,Thriving        ,"17,000.00                   " ,0.00                               ,"1,000.00                  " ,"2,000.00            " ,                119.0 ,                      14.0 ,                 38.0 ,                      18.0 ,                            7.0 ,                      35.0 ,                 1.0 ,                     10.0 ,                42.0 ,                    68.0 ,                    16.0 ,                          5.0 ,                          0.0 ,                    3.0 ,                    1.0 ,                    84.0 ,                    16.0 ,                      5.0 ,                      3.0 ,          92.0 ,                   85.0 ,                          10.0 ,                85.0 ,               14.0 ,           7488.0 ,      3 ,Tejas
G      ,                2971 ,2020 ,          585 ,             1 ,12/31/2020 ,12/30/2020    ,              10 ,None            ,300.00                         ,0.00                               ,"1,000.00                  " ,500.00                 ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Tejas
G      ,                3660 ,2023 ,          585 ,             1 ,12/21/2023 ,12/21/2023    ,              14 ,Thriving        ,0.00                           ,0.00                               ,"2,000.00                  " ,"2,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Tejas
G      ,                3235 ,2021 ,          585 ,             1 ,12/30/2021 ,12/29/2021    ,              16 ,Thriving        ,0.00                           ,"1,500.00                        " ,"1,000.00                  " ,"2,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Tejas
G      ,                3295 ,2022 ,          585 ,             1 ,12/4/2022  ,12/3/2022     ,              15 ,Thriving        ,"2,000.00                    " ,0.00                               ,"1,000.00                  " ,"3,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Tejas
G      ,                3769 ,2023 ,          587 ,             1 ,1/5/2024   ,1/4/2024      ,              16 ,Thriving        ,0.00                           ,0.00                               ,"1,000.00                  " ,500.00                 ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Wichita
G      ,                2658 ,2019 ,          587 ,             1 ,12/29/2019 ,12/28/2019    ,              21 ,Thriving        ,211.00                         ,"3,500.00                        " ,"1,000.00                  " ,"1,000.00            " ,                 34.0 ,                       5.0 ,                 15.0 ,                      35.0 ,                            5.0 ,                      26.0 ,                 0.0 ,                      2.0 ,                32.0 ,                    30.0 ,                     3.0 ,                         24.0 ,                          7.0 ,                    1.0 ,                    2.0 ,                    29.0 ,                     3.0 ,                      5.0 ,                      1.0 ,          20.0 ,                   20.0 ,                           0.0 ,                20.0 ,               10.0 ,           1142.0 ,      3 ,Wichita
G      ,                3199 ,2021 ,          587 ,             1 ,12/27/2021 ,12/27/2021    ,              25 ,High Performing ,0.00                           ,"21,000.00                       " ,0.00                         ,"1,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Wichita
G      ,                3528 ,2022 ,          587 ,             1 ,1/24/2023  ,1/23/2023     ,              20 ,Thriving        ,0.00                           ,0.00                               ,0.00                         ,"1,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Wichita
G      ,                2992 ,2020 ,          587 ,             1 ,1/1/2021   ,12/31/2020    ,              17 ,Thriving        ,"1,900.00                    " ,0.00                               ,"1,000.00                  " ,0.00                   ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Wichita
G      ,                2659 ,2019 ,          662 ,             1 ,12/29/2019 ,12/28/2019    ,              12 ,None            ,0.00                           ,"20,000.00                       " ,"3,000.00                  " ,0.00                   ,                481.0 ,                      85.0 ,                279.0 ,                     161.0 ,                           82.0 ,                     320.0 ,                 2.0 ,                     22.0 ,               132.0 ,                   289.0 ,                    87.0 ,                         72.0 ,                         52.0 ,                   11.0 ,                    4.0 ,                   472.0 ,                   115.0 ,                      3.0 ,                      0.0 ,         349.0 ,                  330.0 ,                          34.0 ,               330.0 ,               21.0 ,          12000.0 ,      3 ,Netopalis Sipo Schipinachk
G      ,                2844 ,2020 ,          662 ,             1 ,12/17/2020 ,12/16/2020    ,               9 ,None            ,"10,000.00                   " ,0.00                               ,"2,000.00                  " ,0.00                   ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Netopalis Sipo Schipinachk
G      ,                3778 ,2023 ,          662 ,             1 ,1/19/2024  ,1/18/2024     ,              14 ,Thriving        ,"10,000.00                   " ,0.00                               ,0.00                         ,"2,000.00            " ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Netopalis Sipo Schipinachk
G      ,                3078 ,2021 ,          662 ,             1 ,12/11/2021 ,12/10/2021    ,              14 ,Thriving        ,"10,000.00                   " ,0.00                               ,"4,000.00                  " ,0.00                   ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Netopalis Sipo Schipinachk
G      ,                3401 ,2022 ,          662 ,             1 ,12/21/2022 ,12/20/2022    ,               8 ,None            ,"10,000.00                   " ,0.00                               ,0.00                         ,0.00                   ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Netopalis Sipo Schipinachk
G      ,                3529 ,2022 ,          694 ,             1 ,2/6/2023   ,2/5/2023      ,              19 ,Thriving        ,0.00                           ,600.00                             ,0.00                         ,0.00                   ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Nakona
G      ,                2934 ,2020 ,          694 ,             1 ,12/29/2020 ,12/29/2020    ,              13 ,None            ,0.00                           ,624.00                             ,0.00                         ,0.00                   ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Nakona
G      ,                3773 ,2023 ,          694 ,             1 ,1/9/2024   ,1/9/2024      ,              15 ,Thriving        ,0.00                           ,"1,200.00                        " ,0.00                         ,0.00                   ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Nakona
G      ,                3148 ,2021 ,          694 ,             1 ,12/20/2021 ,12/19/2021    ,              15 ,Thriving        ,0.00                           ,"1,120.99                        " ,0.00                         ,0.00                   ,                      ,                           ,                      ,                           ,                                ,                           ,                     ,                          ,                     ,                         ,                         ,                              ,                              ,                        ,                        ,                         ,                         ,                          ,                          ,               ,                        ,                               ,                     ,                    ,                  ,      3 ,Nakona
G      ,                2609 ,2019 ,          694 ,             1 ,12/21/2019 ,12/20/2019    ,              16 ,Thriving        ,0.00                           ,432.00                             ,0.00                         ,0.00                   ,                 48.0 ,                       3.0 ,                 22.0 ,                      15.0 ,                           17.0 ,                      21.0 ,                 1.0 ,                      3.0 ,                24.0 ,                    27.0 ,                     3.0 ,                          7.0 ,                          1.0 ,                    2.0 ,                    1.0 ,                    41.0 ,                     6.0 ,                      0.0 ,                      0.0 ,          30.0 ,                    9.0 ,                           8.0 ,                14.0 ,               16.0 ,            600.0 ,      3 ,Nakona
