Region,CharterApplicationId,Year,CouncilNumber,SequenceNumber,Timestamp,DateSubmitted,PmpOverallPoints,PmpOverallLevel,Item8CapitalContributionsCash,Item8CapitalContributionsMaterial,Item8EndowmentContributions,Item8FosContributions,LevelOrdealYouthFinal,LevelOrdealYoungAdultFinal,LevelOrdealAdultFinal,LevelBrotherhoodYouthFinal,LevelBrotherhoodYoungAdultFinal,LevelBrotherhoodAdultFinal,LevelVigilYouthFinal,LevelVigilYoungAdultFinal,LevelVigilAdultFinal,InductedOrdealYouthFinal,InductedOrdealAdultFinal,InductedBrotherhoodYouthFinal,InductedBrotherhoodAdultFinal,InductedVigilYouthFinal,InductedVigilAdultFinal,ElectedCurrentYouthFinal,ElectedCurrentAdultFinal,ElectedPreviousYouthFinal,ElectedPreviousAdultFinal,UnitCountFinal,Item1ElectionsConducted,Item1ElectionsNoEligibleScouts,Item1VisitsConducted,Item3ActivatedYouth,Item9ServiceHours,Section,LodgeName,TotalMembers,ElectionRate,InductedOrdealTotal,ElectedTotal,InductionRate,ActivationRate,LevelOrdealTotal,LevelBrotherhoodTotal,LevelVigilTotal,LevelYouthTotal,LevelYoungAdultTotal,LevelAdultTotal
G      ,3223,2021,55,1,12/30/2021 ,12/29/2021    ,11,None            ,"4,000.00                    ",0.00                              ,0.00                        ,"2,677.50            ",132.0,25.0,42.0,23.0,17.0,63.0,2.0,8.0,45.0,87.0,10.0,12.0,9.0,6.0,5.0,149.0,17.0,25.0,10.0,189.0,90.0,15.0,20.0,60.0,2500.0,17S,Saklan                                       ,357.0,0.5555555555555556,97.0,166.0,0.5843373493975904,0.6185567010309279,199.0,103.0,55.0,157.0,50.0,150.0
G      ,3264,2021,59,1,1/8/2022   ,1/7/2022      ,15,Thriving        ,64.97                         ,0.00                              ,"1,000.00                  ","1,000.00            ",19.0,3.0,14.0,14.0,6.0,22.0,2.0,1.0,34.0,14.0,4.0,9.0,2.0,0.0,0.0,20.0,5.0,0.0,0.0,59.0,7.0,0.0,7.0,10.0,576.0,17S,Toloma                                       ,115.0,0.11864406779661017,18.0,25.0,0.72,0.5555555555555556,36.0,42.0,37.0,35.0,10.0,70.0
G      ,3202,2021,42,1,12/28/2021 ,12/28/2021    ,24,High Performing ,0.00                          ,500.00                            ,0.00                        ,0.00                  ,15.0,4.0,3.0,17.0,7.0,16.0,0.0,0.0,18.0,16.0,0.0,11.0,1.0,0.0,0.0,22.0,0.0,5.0,0.0,10.0,10.0,5.0,10.0,11.0,555.0,17S,Hungteetsepoppi                              ,80.0,1.5,16.0,22.0,0.7272727272727273,0.6875,22.0,40.0,18.0,32.0,11.0,37.0
G      ,3163,2021,27,1,12/22/2021 ,12/22/2021    ,14,Thriving        ,0.00                          ,0.00                              ,0.00                        ,0.00                  ,37.0,3.0,12.0,1.0,2.0,6.0,0.0,2.0,29.0,18.0,4.0,0.0,0.0,1.0,1.0,11.0,4.0,0.0,0.0,62.0,60.0,37.0,19.0,5.0,188.0,17S,Tah-Heetch                                   ,92.0,1.564516129032258,22.0,15.0,1.4666666666666666,0.22727272727272727,52.0,9.0,31.0,38.0,7.0,47.0
G      ,3164,2021,31,1,12/22/2021 ,12/21/2021    ,24,High Performing ,0.00                          ,"1,600.00                        ",0.00                        ,0.00                  ,95.0,13.0,23.0,23.0,6.0,34.0,0.0,4.0,30.0,52.0,3.0,12.0,4.0,3.0,1.0,49.0,2.0,9.0,0.0,78.0,70.0,57.0,13.0,14.0,2578.0,17S,Ohlone                                       ,228.0,1.6282051282051282,55.0,51.0,1.0784313725490196,0.2545454545454545,131.0,63.0,34.0,118.0,23.0,87.0
G      ,3514,2022,55,1,1/5/2023   ,1/4/2023      ,12,None            ,"1,000.00                    ",0.00                              ,"2,640.00                  ",0.00                  ,147.0,15.0,35.0,23.0,22.0,59.0,0.0,5.0,47.0,106.0,15.0,17.0,11.0,0.0,0.0,170.0,18.0,25.0,10.0,189.0,55.0,0.0,55.0,22.0,4000.0,17S,Saklan                                       ,353.0,0.291005291005291,121.0,188.0,0.6436170212765957,0.18181818181818182,197.0,104.0,52.0,170.0,42.0,141.0
G      ,3418,2022,42,1,12/23/2022 ,12/22/2022    ,16,Thriving        ,0.00                          ,75.00                             ,0.00                        ,3.00                  ,14.0,3.0,4.0,18.0,4.0,15.0,1.0,1.0,16.0,15.0,4.0,8.0,3.0,2.0,3.0,15.0,3.0,0.0,0.0,11.0,4.0,6.0,4.0,13.0,654.0,17S,Hungteetsepoppi                              ,76.0,0.9090909090909091,19.0,18.0,1.0555555555555556,0.6842105263157895,21.0,37.0,18.0,33.0,8.0,35.0
G      ,3404,2022,59,1,12/22/2022 ,12/21/2022    ,20,Thriving        ,550.00                        ,500.00                            ,"1,000.00                  ",120.00                ,12.0,1.0,9.0,16.0,3.0,21.0,1.0,3.0,26.0,11.0,5.0,8.0,6.0,2.0,1.0,12.0,2.0,0.0,0.0,56.0,15.0,8.0,7.0,8.0,950.0,17S,Toloma                                       ,92.0,0.4107142857142857,16.0,14.0,1.1428571428571428,0.5,22.0,40.0,30.0,29.0,7.0,56.0
G      ,3388,2022,27,1,12/21/2022 ,12/20/2022    ,9,None            ,0.00                          ,171.00                            ,0.00                        ,500.00                ,28.0,6.0,17.0,2.0,1.0,8.0,0.0,2.0,27.0,23.0,7.0,2.0,0.0,0.0,0.0,34.0,8.0,13.0,1.0,54.0,46.0,29.0,21.0,10.0,400.0,17S,Tah-Heetch                                   ,91.0,1.3888888888888888,30.0,42.0,0.7142857142857143,0.3333333333333333,51.0,11.0,29.0,30.0,9.0,52.0
G      ,3339,2022,31,1,12/15/2022 ,12/14/2022    ,23,High Performing ,0.00                          ,800.00                            ,0.00                        ,"1,000.00            ",101.0,17.0,29.0,23.0,12.0,37.0,2.0,5.0,29.0,55.0,5.0,9.0,5.0,3.0,1.0,91.0,6.0,57.0,2.0,71.0,67.0,44.0,23.0,28.0,2645.0,17S,Ohlone                                       ,255.0,1.5633802816901408,60.0,97.0,0.6185567010309279,0.4666666666666667,147.0,72.0,36.0,126.0,34.0,95.0
G      ,3601,2023,59,1,12/15/2023 ,12/15/2023    ,19,Thriving        ,400.00                        ,0.00                              ,"1,000.00                  ",0.00                  ,23.0,3.0,14.0,17.0,2.0,21.0,1.0,4.0,24.0,21.0,9.0,5.0,1.0,1.0,1.0,35.0,14.0,5.0,1.0,51.0,15.0,0.0,15.0,9.0,1536.0,17S,Toloma                                       ,109.0,0.29411764705882354,30.0,49.0,0.6122448979591837,0.3,40.0,40.0,29.0,41.0,9.0,59.0
G      ,3686,2023,31,1,12/25/2023 ,12/24/2023    ,22,High Performing ,0.00                          ,"1,000.00                        ",0.00                        ,"1,000.00            ",125.0,12.0,30.0,26.0,9.0,35.0,0.0,5.0,31.0,103.0,11.0,14.0,1.0,2.0,2.0,112.0,11.0,0.0,0.0,68.0,67.0,34.0,33.0,35.0,1854.0,17S,Ohlone                                       ,273.0,1.4852941176470589,114.0,123.0,0.926829268292683,0.30701754385964913,167.0,70.0,36.0,151.0,26.0,96.0
G      ,3648,2023,55,1,12/21/2023 ,12/21/2023    ,14,Thriving        ,0.00                          ,"5,000.00                        ",0.00                        ,"3,500.00            ",208.0,24.0,61.0,43.0,19.0,73.0,1.0,6.0,55.0,158.0,24.0,33.0,7.0,4.0,2.0,284.0,40.0,0.0,0.0,186.0,69.0,0.0,76.0,42.0,6000.0,17S,Saklan                                       ,490.0,0.3709677419354839,182.0,324.0,0.5617283950617284,0.23076923076923078,293.0,135.0,62.0,252.0,49.0,189.0
G      ,3712,2023,42,1,12/29/2023 ,12/28/2023    ,14,Thriving        ,65.00                         ,0.00                              ,0.00                        ,0.00                  ,14.0,0.0,0.0,21.0,4.0,11.0,0.0,2.0,11.0,13.0,0.0,8.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,10.0,3.0,10.0,5.0,412.0,17S,Hungteetsepoppi                              ,63.0,1.0833333333333333,13.0,17.0,0.7647058823529411,0.38461538461538464,14.0,36.0,13.0,35.0,6.0,22.0
G      ,3566,2023,27,1,12/6/2023  ,12/5/2023     ,15,Thriving        ,"1,200.00                    ",300.00                            ,"1,000.00                  ",500.00                ,44.0,8.0,24.0,2.0,0.0,5.0,0.0,0.0,23.0,32.0,8.0,2.0,0.0,0.0,0.0,45.0,8.0,13.0,0.0,48.0,38.0,17.0,20.0,5.0,600.0,17S,Tah-Heetch                                   ,106.0,1.1458333333333333,40.0,53.0,0.7547169811320755,0.125,76.0,7.0,23.0,46.0,8.0,52.0
