Region,CharterApplicationId,Year,CouncilNumber,SequenceNumber,Timestamp,DateSubmitted,PmpOverallPoints,PmpOverallLevel,Item8CapitalContributionsCash,Item8CapitalContributionsMaterial,Item8EndowmentContributions,Item8FosContributions,LevelOrdealYouthFinal,LevelOrdealYoungAdultFinal,LevelOrdealAdultFinal,LevelBrotherhoodYouthFinal,LevelBrotherhoodYoungAdultFinal,LevelBrotherhoodAdultFinal,LevelVigilYouthFinal,LevelVigilYoungAdultFinal,LevelVigilAdultFinal,InductedOrdealYouthFinal,InductedOrdealAdultFinal,InductedBrotherhoodYouthFinal,InductedBrotherhoodAdultFinal,InductedVigilYouthFinal,InductedVigilAdultFinal,ElectedCurrentYouthFinal,ElectedCurrentAdultFinal,ElectedPreviousYouthFinal,ElectedPreviousAdultFinal,UnitCountFinal,Item1ElectionsConducted,Item1ElectionsNoEligibleScouts,Item1VisitsConducted,Item3ActivatedYouth,Item9ServiceHours,Section,LodgeName,TotalMembers,ElectionRate,InductedOrdealTotal,ElectedTotal,InductionRate,ActivationRate,LevelOrdealTotal,LevelBrotherhoodTotal,LevelVigilTotal,LevelYouthTotal,LevelYoungAdultTotal,LevelAdultTotal
G      ,3054,2021,329,1,12/7/2021  ,12/6/2021     ,22,High Performing ,0.00                          ,0.00                              ,"2,000.00                  ","1,000.00            ",28.0,2.0,12.0,25.0,10.0,20.0,0.0,3.0,25.0,22.0,6.0,14.0,3.0,0.0,0.0,44.0,10.0,0.0,0.0,54.0,33.0,5.0,31.0,11.0,392.0,17N,Tannu                                        ,125.0,0.7037037037037037,28.0,54.0,0.5185185185185185,0.39285714285714285,42.0,55.0,28.0,53.0,15.0,57.0
G      ,3246,2021,47,1,1/1/2022   ,1/1/2022      ,10,None            ,0.00                          ,0.00                              ,"2,000.00                  ","3,199.00            ",153.0,28.0,44.0,47.0,22.0,83.0,0.0,6.0,74.0,90.0,3.0,29.0,6.0,3.0,6.0,114.0,5.0,0.0,0.0,173.0,113.0,48.0,68.0,13.0,2556.0,17N,Amangi Nacha                                 ,457.0,0.930635838150289,93.0,119.0,0.7815126050420168,0.13978494623655913,225.0,152.0,80.0,200.0,56.0,201.0
G      ,3130,2021,23,1,12/18/2021 ,12/17/2021    ,22,High Performing ,"6,639.00                    ","12,457.00                       ",0.00                        ,0.00                  ,237.0,33.0,55.0,49.0,25.0,108.0,3.0,10.0,88.0,157.0,14.0,38.0,15.0,9.0,5.0,170.0,7.0,24.0,5.0,249.0,131.0,79.0,52.0,92.0,7660.0,17N,Yerba Buena                                  ,608.0,0.8433734939759037,171.0,177.0,0.9661016949152542,0.5380116959064327,325.0,182.0,101.0,289.0,68.0,251.0
G      ,3201,2021,35,1,12/28/2021 ,12/27/2021    ,20,Thriving        ,"1,000.00                    ",0.00                              ,0.00                        ,0.00                  ,31.0,6.0,6.0,13.0,7.0,6.0,0.0,3.0,21.0,18.0,1.0,3.0,0.0,3.0,2.0,22.0,1.0,0.0,0.0,21.0,11.0,3.0,11.0,11.0,550.0,17N,Talako                                       ,93.0,0.6666666666666666,19.0,23.0,0.8260869565217391,0.5789473684210527,43.0,26.0,24.0,44.0,16.0,33.0
G      ,3071,2021,41,1,12/11/2021 ,12/11/2021    ,23,High Performing ,0.00                          ,25.00                             ,"1,000.00                  ",0.00                  ,26.0,3.0,10.0,18.0,5.0,19.0,0.0,4.0,31.0,14.0,1.0,18.0,3.0,2.0,3.0,28.0,2.0,0.0,0.0,36.0,28.0,18.0,10.0,8.0,1572.0,17N,Orca                                         ,116.0,1.2777777777777777,15.0,30.0,0.5,0.5333333333333333,39.0,42.0,35.0,44.0,12.0,60.0
G      ,3369,2022,47,1,12/19/2022 ,12/18/2022    ,18,Thriving        ,0.00                          ,"2,500.00                        ","2,000.00                  ",0.00                  ,170.0,32.0,68.0,44.0,29.0,83.0,1.0,6.0,76.0,93.0,21.0,22.0,7.0,5.0,5.0,151.0,24.0,42.0,7.0,162.0,162.0,46.0,118.0,24.0,6689.0,17N,Amangi Nacha                                 ,509.0,1.2839506172839505,114.0,175.0,0.6514285714285715,0.21052631578947367,270.0,156.0,83.0,215.0,67.0,227.0
G      ,3308,2022,41,1,12/10/2022 ,12/10/2022    ,24,High Performing ,0.00                          ,0.00                              ,"1,000.00                  ",0.00                  ,25.0,2.0,6.0,19.0,6.0,28.0,1.0,5.0,36.0,14.0,3.0,7.0,2.0,3.0,1.0,18.0,4.0,3.0,0.0,33.0,27.0,14.0,13.0,8.0,1827.0,17N,Orca                                         ,128.0,1.2424242424242424,17.0,22.0,0.7727272727272727,0.47058823529411764,33.0,53.0,42.0,45.0,13.0,70.0
G      ,3430,2022,35,1,12/24/2022 ,12/24/2022    ,19,Thriving        ,0.00                          ,0.00                              ,0.00                        ,"3,000.00            ",26.0,0.0,7.0,16.0,9.0,8.0,0.0,2.0,17.0,18.0,3.0,10.0,2.0,1.0,1.0,27.0,3.0,1.0,0.0,20.0,11.0,1.0,11.0,16.0,702.0,17N,Talako                                       ,85.0,0.6,21.0,30.0,0.7,0.7619047619047619,33.0,33.0,19.0,42.0,11.0,32.0
G      ,3417,2022,23,1,12/23/2022 ,12/22/2022    ,9,None            ,"2,388.00                    ","4,702.00                        ","4,700.00                  ","1,461.00            ",184.0,38.0,57.0,45.0,20.0,84.0,1.0,8.0,75.0,100.0,20.0,24.0,7.0,3.0,4.0,170.0,31.0,44.0,0.0,247.0,111.0,50.0,61.0,18.0,8000.0,17N,Yerba Buena                                  ,512.0,0.6518218623481782,120.0,201.0,0.5970149253731343,0.15,279.0,149.0,84.0,230.0,66.0,216.0
G      ,3351,2022,329,1,12/16/2022 ,12/15/2022    ,14,None            ,0.00                          ,0.00                              ,"1,000.00                  ","1,600.00            ",19.0,0.0,14.0,23.0,5.0,22.0,0.0,4.0,22.0,17.0,9.0,11.0,2.0,1.0,1.0,38.0,9.0,0.0,0.0,52.0,31.0,8.0,23.0,7.0,144.0,17N,Tannu                                        ,109.0,0.75,26.0,47.0,0.5531914893617021,0.2692307692307692,33.0,50.0,26.0,42.0,9.0,58.0
G      ,3711,2023,41,1,12/29/2023 ,12/29/2023    ,15,Thriving        ,0.00                          ,0.00                              ,"1,000.00                  ",0.00                  ,30.0,4.0,12.0,11.0,6.0,26.0,0.0,6.0,32.0,17.0,4.0,1.0,2.0,2.0,1.0,31.0,5.0,3.0,0.0,35.0,18.0,5.0,13.0,10.0,2524.0,17N,Orca                                         ,127.0,0.6571428571428571,21.0,36.0,0.5833333333333334,0.47619047619047616,46.0,43.0,38.0,41.0,16.0,70.0
G      ,3747,2023,35,1,1/1/2024   ,12/31/2023    ,24,High Performing ,0.00                          ,0.00                              ,0.00                        ,"1,000.00            ",24.0,5.0,4.0,25.0,9.0,8.0,0.0,2.0,17.0,19.0,1.0,14.0,3.0,1.0,2.0,22.0,1.0,9.0,0.0,18.0,14.0,2.0,14.0,13.0,587.0,17N,Talako                                       ,94.0,0.8888888888888888,20.0,23.0,0.8695652173913043,0.65,33.0,42.0,19.0,49.0,16.0,29.0
G      ,3756,2023,47,1,1/2/2024   ,1/2/2024      ,15,Thriving        ,"3,000.00                    ",0.00                              ,"2,000.00                  ",0.00                  ,160.0,22.0,63.0,48.0,27.0,81.0,0.0,7.0,67.0,113.0,27.0,35.0,11.0,3.0,3.0,185.0,45.0,74.0,10.0,152.0,150.0,78.0,73.0,27.0,6508.0,17N,Amangi Nacha                                 ,475.0,1.5,140.0,230.0,0.6086956521739131,0.19285714285714287,245.0,156.0,74.0,208.0,56.0,211.0
G      ,3631,2023,23,1,12/20/2023 ,12/19/2023    ,17,Thriving        ,"15,000.00                   ",0.00                              ,"2,565.00                  ",929.00                ,211.0,29.0,62.0,52.0,17.0,82.0,1.0,7.0,73.0,169.0,30.0,35.0,11.0,4.0,7.0,283.0,26.0,88.0,4.0,229.0,115.0,34.0,82.0,37.0,8081.0,17N,Yerba Buena                                  ,534.0,0.6506550218340611,199.0,309.0,0.6440129449838188,0.18592964824120603,302.0,151.0,81.0,264.0,53.0,217.0
G      ,3577,2023,329,1,12/10/2023 ,12/9/2023     ,24,High Performing ,0.00                          ,0.00                              ,"1,000.00                  ","2,025.00            ",30.0,0.0,10.0,22.0,7.0,27.0,0.0,2.0,23.0,25.0,4.0,8.0,5.0,0.0,0.0,37.0,4.0,0.0,0.0,48.0,34.0,17.0,17.0,15.0,486.0,17N,Tannu                                        ,121.0,1.0625,29.0,41.0,0.7073170731707317,0.5172413793103449,40.0,56.0,25.0,52.0,9.0,60.0
